Source URL: https://raw.githubusercontent.com/liquidslr/interview-company-wise-problems/main/Google/3.%20Six%20Months.csv
Title: 3.%20Six%20Months.csv
Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,Links
HARD,Maximum Total Subarray Value II,12.1,0.0041699808513772285,https://leetcode.com/problems/maximum-total-subarray-value-ii,"Array, Greedy, Segment Tree, Heap (Priority Queue)","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-total-subarray-value-ii""}]"
MEDIUM,Number of Matching Subsequences,12.1,0.005060927298802123,https://leetcode.com/problems/number-of-matching-subsequences,"Array, Hash Table, String, Binary Search, Dynamic Programming, Trie, Sorting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/number-of-matching-subsequences""}]"
MEDIUM,Design Circular Deque,12.1,0.006478544403088375,https://leetcode.com/problems/design-circular-deque,"Array, Linked List, Design, Queue","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/design-circular-deque""}]"
HARD,Word Search II,12.1,0.0038586296968727944,https://leetcode.com/problems/word-search-ii,"Array, String, Backtracking, Trie, Matrix","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/word-search-ii""}]"
MEDIUM,Find the Minimum and Maximum Number of Nodes Between Critical Points,12.1,0.006947533160409922,https://leetcode.com/problems/find-the-minimum-and-maximum-number-of-nodes-between-critical-points,Linked List,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/find-the-minimum-and-maximum-number-of-nodes-between-critical-points""}]"
HARD,24 Game,12.1,0.005955355908776779,https://leetcode.com/problems/24-game,"Array, Math, Backtracking","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/24-game""}]"
MEDIUM,Number of Ways to Reach a Position After Exactly k Steps,12.1,0.0037046040515653776,https://leetcode.com/problems/number-of-ways-to-reach-a-position-after-exactly-k-steps,"Math, Dynamic Programming, Combinatorics","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/number-of-ways-to-reach-a-position-after-exactly-k-steps""}]"
MEDIUM,Increasing Triplet Subsequence,12.1,0.003944290688331398,https://leetcode.com/problems/increasing-triplet-subsequence,"Array, Greedy","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/increasing-triplet-subsequence""}]"
MEDIUM,Number of Pairs of Interchangeable Rectangles,12.1,0.00525021343382689,https://leetcode.com/problems/number-of-pairs-of-interchangeable-rectangles,"Array, Hash Table, Math, Counting, Number Theory","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/number-of-pairs-of-interchangeable-rectangles""}]"
HARD,Word Break II,12.1,0.005572759913494938,https://leetcode.com/problems/word-break-ii,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/word-break-ii""}]"
MEDIUM,Minimum Genetic Mutation,12.1,0.0056823740034463634,https://leetcode.com/problems/minimum-genetic-mutation,"Hash Table, String, Breadth-First Search","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-genetic-mutation""}]"
MEDIUM,Consecutive Numbers,12.1,0.00486282471946776,https://leetcode.com/problems/consecutive-numbers,Database,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/consecutive-numbers""}]"
MEDIUM,Find and Replace Pattern,12.1,0.00770448670605613,https://leetcode.com/problems/find-and-replace-pattern,"Array, Hash Table, String","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/find-and-replace-pattern""}]"
MEDIUM,Find Players With Zero or One Losses,12.1,0.007241330221018071,https://leetcode.com/problems/find-players-with-zero-or-one-losses,"Array, Hash Table, Sorting, Counting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/find-players-with-zero-or-one-losses""}]"
MEDIUM,Maximum Ice Cream Bars,12.1,0.0077209323944316625,https://leetcode.com/problems/maximum-ice-cream-bars,"Array, Greedy, Sorting, Counting Sort","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-ice-cream-bars""}]"
HARD,Max Sum of Rectangle No Larger Than K,12.1,0.004566106115897321,https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k,"Array, Binary Search, Matrix, Prefix Sum, Ordered Set","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k""}]"
MEDIUM,Minimum Absolute Distance Between Mirror Pairs,12.1,0.005918147522321314,https://leetcode.com/problems/minimum-absolute-distance-between-mirror-pairs,"Array, Hash Table, Math","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-absolute-distance-between-mirror-pairs""}]"
HARD,Maximum Subarray Sum After at Most K Swaps,12.1,0.001350635593220339,https://leetcode.com/problems/maximum-subarray-sum-after-at-most-k-swaps,,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-subarray-sum-after-at-most-k-swaps""}]"
MEDIUM,Zero Array Transformation II,12.1,0.004360542794134218,https://leetcode.com/problems/zero-array-transformation-ii,"Array, Two Pointers, Binary Search, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/zero-array-transformation-ii""}]"
MEDIUM,Maximum Sum Obtained of Any Permutation,12.1,0.0041034932008794075,https://leetcode.com/problems/maximum-sum-obtained-of-any-permutation,"Array, Greedy, Sorting, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-sum-obtained-of-any-permutation""}]"
MEDIUM,Unique Binary Search Trees,12.1,0.006381909038605582,https://leetcode.com/problems/unique-binary-search-trees,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/unique-binary-search-trees""}]"
MEDIUM,Snapshot Array,12.1,0.0036751217587416784,https://leetcode.com/problems/snapshot-array,"Array, Hash Table, Binary Search, Design","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/snapshot-array""}]"
MEDIUM,Movie Rating,12.1,0.004365555730319406,https://leetcode.com/problems/movie-rating,Database,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/movie-rating""}]"
MEDIUM,Count Salary Categories,12.1,0.006467418340267329,https://leetcode.com/problems/count-salary-categories,Database,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/count-salary-categories""}]"
MEDIUM,Minimum Area Rectangle II,12.1,0.005593091263555502,https://leetcode.com/problems/minimum-area-rectangle-ii,"Array, Hash Table, Math, Geometry","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-area-rectangle-ii""}]"
MEDIUM,Maximum Erasure Value,12.1,0.006432580856284631,https://leetcode.com/problems/maximum-erasure-value,"Array, Hash Table, Sliding Window","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-erasure-value""}]"
MEDIUM,Add Two Numbers II,12.1,0.0062746122702677385,https://leetcode.com/problems/add-two-numbers-ii,"Linked List, Math, Stack","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/add-two-numbers-ii""}]"
HARD,Count of Range Sum,12.1,0.003915827568467895,https://leetcode.com/problems/count-of-range-sum,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/count-of-range-sum""}]"
MEDIUM,Count Subarrays With Majority Element I,12.1,0.007553014936382076,https://leetcode.com/problems/count-subarrays-with-majority-element-i,"Array, Hash Table, Divide and Conquer, Segment Tree, Merge Sort, Counting, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/count-subarrays-with-majority-element-i""}]"
HARD,Frog Jump,12.1,0.004737681165380192,https://leetcode.com/problems/frog-jump,"Array, Dynamic Programming","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/frog-jump""}]"
MEDIUM,All Nodes Distance K in Binary Tree,12.1,0.006777209189196925,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree""}]"
MEDIUM,Pattern 20,0,0,https://takeuforward.org/plus/dsa/problems/pattern-20,Learn the basics · Patterns,"[{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/pattern-20""}]"
MEDIUM,Pattern 21,0,0,https://takeuforward.org/plus/dsa/problems/pattern-21,Learn the basics · Patterns,"[{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/pattern-21""}]"
MEDIUM,Pattern 22,0,0,https://takeuforward.org/plus/dsa/problems/pattern-22,Learn the basics · Patterns,"[{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/pattern-22""}]"
MEDIUM,Merge Sorting,0,0,https://www.geeksforgeeks.org/problems/merge-sort/920451448,Learn Important Sorting Techniques · Sorting-II,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/merge-sort/920451448""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/merge-sorting""}]"
MEDIUM,"Find the number that appears once, and other numbers twice.",0,0,https://leetcode.com/problems/single-number/,Solve Problems on Arrays [Easy -> Medium -> Hard] · Easy,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/single-number/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/single-number---i""}]"
MEDIUM,Longest subarray with given sum K(positives),0,0,https://takeuforward.org/plus/dsa/problems/longest-subarray-with-sum-k,Solve Problems on Arrays [Easy -> Medium -> Hard] · Easy,"[{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/longest-subarray-with-sum-k""}]"
MEDIUM,Longest subarray with sum K,0,0,https://www.geeksforgeeks.org/problems/longest-sub-array-with-sum-k0809/1,Solve Problems on Arrays [Easy -> Medium -> Hard] · Easy,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/longest-sub-array-with-sum-k0809/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/longest-subarray-with-sum-k""}]"
MEDIUM,Print subarray with maximum subarray sum (extended version of above problem),0,0,https://takeuforward.org/plus/dsa/problems/kadane's-algorithm,Solve Problems on Arrays [Easy -> Medium -> Hard] · Medium,"[{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/kadane's-algorithm""}]"
MEDIUM,Stock Buy and Sell,0,0,https://leetcode.com/problems/best-time-to-buy-and-sell-stock/,Solve Problems on Arrays [Easy -> Medium -> Hard] · Medium,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/best-time-to-buy-and-sell-stock/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock""}]"
MEDIUM,Leaders in an Array,0,0,https://www.geeksforgeeks.org/problems/leaders-in-an-array-1587115620/1,Solve Problems on Arrays [Easy -> Medium -> Hard] · Medium,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/leaders-in-an-array-1587115620/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/leaders-in-an-array""}]"
MEDIUM,Largest Subarray with Sum 0,0,0,https://www.geeksforgeeks.org/problems/largest-subarray-with-0-sum/1587115620/1,Solve Problems on Arrays [Easy -> Medium -> Hard] · Hard,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/largest-subarray-with-0-sum/1587115620/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/largest-subarray-with-sum-0""}]"
HARD,Count subarrays with given xor K,0,0,https://www.geeksforgeeks.org/problems/subarrays-with-xor-k/1,Solve Problems on Arrays [Easy -> Medium -> Hard] · Hard,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/subarrays-with-xor-k/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/count-subarrays-with-given-xor-k""}]"
MEDIUM,Merge two sorted arrays without extra space,0,0,https://leetcode.com/problems/merge-sorted-array/,Solve Problems on Arrays [Easy -> Medium -> Hard] · Hard,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/merge-sorted-array/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/merge-two-sorted-arrays-without-extra-space""}]"
HARD,Find the repeating and missing number,0,0,https://www.geeksforgeeks.org/problems/find-missing-and-repeating251883/1,Solve Problems on Arrays [Easy -> Medium -> Hard] · Hard,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/find-missing-and-repeating251883/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/find-the-repeating-and-missing-number""}]"
HARD,Count Inversions,0,0,https://www.geeksforgeeks.org/problems/inversion-of-array-1587115620/1,Solve Problems on Arrays [Easy -> Medium -> Hard] · Hard,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/inversion-of-array-1587115620/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/count-inversions""}]"
MEDIUM,Find square root of a number,0,0,https://www.geeksforgeeks.org/problems/square-root/1688089806/1,"Binary Search [1D, 2D Arrays, Search Space] · BS on Answers","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/square-root/1688089806/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/find-square-root-of-a-number""}]"
MEDIUM,Find Nth root of a number,0,0,https://www.geeksforgeeks.org/problems/find-nth-root-of-m58456032/1,"Binary Search [1D, 2D Arrays, Search Space] · BS on Answers","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/find-nth-root-of-m58456032/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/find-nth-root-of-a-number""}]"
MEDIUM,Kth Missing Positive Number,0,0,"https://leetcode.com/problems/kth-missing-positive-number/#:~:text=Given%20an%20array%20arr%20of,13%2C...%5D.","Binary Search [1D, 2D Arrays, Search Space] · BS on Answers","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/kth-missing-positive-number/#:~:text=Given%20an%20array%20arr%20of,13%2C...%5D.""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/kth-missing-positive-number""}]"
HARD,Aggressive Cows,0,0,https://www.geeksforgeeks.org/problems/aggressive-cows/468947461,"Binary Search [1D, 2D Arrays, Search Space] · BS on Answers","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/aggressive-cows/468947461""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/aggressive-cows""}]"
HARD,Book Allocation Problem,0,0,https://www.geeksforgeeks.org/problems/book-allocation-problem/417054/1,"Binary Search [1D, 2D Arrays, Search Space] · BS on Answers","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/book-allocation-problem/417054/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/book-allocation-problem""}]"
MEDIUM,Painter's Partition,0,0,https://www.geeksforgeeks.org/problems/painters-partition-problem/1542425/1,"Binary Search [1D, 2D Arrays, Search Space] · BS on Answers","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/painters-partition-problem/1542425/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/painters-partition""}]"
HARD,Minimize Max Distance to Gas Station,0,0,https://leetcode.com/problems/minimize-max-distance-to-gas-station/,"Binary Search [1D, 2D Arrays, Search Space] · BS on Answers","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimize-max-distance-to-gas-station/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/minimise-max-distance-to-gas-stations""}]"
